"Wild.type.untreated.rep1"	"Wild.type.untreated.rep2"	"Wild.type.untreated.rep3"	"Wild.type.untreated.rep4"	"Wild.type.untreated.rep5"	"Wild.type.antibiotic.treated.rep1"	"Wild.type.antibiotic.treated.rep2"	"Wild.type.antibiotic.treated.rep3"	"Wild.type.antibiotic.treated.rep4"	"Wild.type.antibiotic.treated.rep5"
"69810"	5.69564206158869	5.50035193338885	5.50110906117124	5.80225250868853	5.88896098318249	5.63775598151046	5.60145083948036	5.65402167059071	5.50779297841562	5.54642536986912
"67326"	9.31252556793616	9.36578804780771	8.86861676426149	9.1042912876004	9.35924432767868	9.22990590808153	9.60635313555659	9.43321381722129	9.13591246378759	9.16872521033829
"72338"	6.80908997069201	6.69018235421676	6.72523630798311	6.56981972357172	6.84967261189063	6.73289736835517	6.77357759194258	6.81305785111779	6.60127987580758	6.77762358707917
"26365"	12.5297158014947	12.1249826543191	12.4003346612617	12.7722197907429	12.3522816130732	12.3301101210678	11.6186649052497	11.8463703354955	12.2053195248203	11.802319497911
"258829"	5.73288866574326	5.70210249323631	5.64918007307713	5.62002065282374	5.71964565160317	5.76774226479858	6.04704517645184	5.72201627698799	5.95486775192637	5.65720885362235
"16881"	6.58943136644072	6.73121562644841	6.76326011551306	6.60949643692045	6.68484748503354	6.34176416901118	6.68223279793237	6.54496504006762	6.47681205142658	6.47213633341813
"29849"	5.89718599960397	5.74460321331112	5.67650937089525	5.99929065514506	5.54322456072006	5.87295522049176	6.05066141810584	5.5899551073572	5.80325522761939	5.83601124025564
"106628"	7.44918278338792	7.39724323579202	7.68452466731987	7.77253809267508	7.80213253973894	8.06289266843747	7.89142216835604	7.60479322612936	7.97644639125962	7.93316267771286
"18715"	5.53759506749319	5.53442675046506	5.53803946687767	5.64142598974808	5.60444305960671	5.75163576390509	5.68713114021602	5.43532962121698	5.72407064196676	5.59719964188633
"109652"	7.51111006531782	7.54382956507964	7.47720774430639	7.26697008416509	7.52708883883035	7.17811772668808	7.68799218991293	7.43529087081971	7.43588212947417	7.44348692734529
"56198"	5.62258373956814	5.50226804421413	5.51942773681487	5.54289996752943	5.61523886405519	5.4553018822469	5.80757121091463	5.72485010962324	5.7231668971527	5.42379646125152
"60321"	8.70674272009386	8.3379442808859	8.7205611593787	9.5091790295913	9.14608912873064	9.03813247295332	8.6330443253419	9.11796992244733	9.03032699803834	9.09598849669838
"56017"	5.96776033061327	5.88435466916017	5.81850389692106	5.92198490418757	6.0856945246579	5.85563935239837	5.8888827322212	5.97683185199188	5.91038243027138	5.76158884514363
"108030"	5.559133497429	5.51955697405923	5.541802895601	5.55949880554523	5.61378014078462	5.55685048684578	5.66136302220405	5.6189375569101	5.63991037146175	5.54949794696219
"442840"	5.82471581616989	5.81379420362642	5.98542322356152	5.99973933668763	6.02637535371282	5.9658839596737	5.95328742319107	6.28164341273737	6.01827778743063	6.3822829788932
"434181"	5.59150145971092	5.54805766032314	5.67067213135094	5.87274851588536	5.84595752882446	5.66965845021687	5.76794649582451	6.14216004516499	5.54512096679029	5.80125829511808
"216154"	8.40529483729836	8.49433448252287	7.81603266600672	8.02545912786311	8.24110611295342	8.32489840879109	8.67885853283196	8.57130408292407	8.05064464733812	8.40837276322411
"13845"	5.75025749280676	5.69374610135465	5.53260371884211	5.61720860138614	5.94362470013119	5.63678523474389	5.6438181052969	5.69847057576961	5.67281419969227	5.55548188984283
"171262"	5.46870395521782	5.57658445060057	5.64593246555837	5.55605062210311	5.63529156274614	5.64723673461657	5.49110333233821	5.51118066461671	5.63835216530287	5.74306138410306
"72654"	8.78396669001467	8.72758657493818	8.76329211061647	8.8582616435268	8.58396970448625	8.93756689092619	9.25714754158621	8.90142938526072	9.36204948958977	9.17792664013371
"627626"	5.49951832354082	5.67741826526725	5.62401935797342	5.67392437720046	5.63012924521873	5.72515521213572	5.84741813478075	5.5334640066801	5.6127321641382	5.73259306605534
"77006"	10.5137894727617	10.5666574318466	10.0599414018924	10.0555826724007	10.3001918202427	11.0020176245295	10.8924441114472	10.7616177048265	10.6261854243014	10.781711305479
"326620"	6.04192057098442	5.83715436525119	6.12034384021937	6.01071607478491	6.01141422715483	5.66521141234105	5.96283669241142	5.95167157041231	5.69167261950308	5.55330902404226
"108909"	6.44183163249168	6.3390324208638	6.3628867985877	6.56263095466941	6.50547421144967	6.3733965028652	6.42671802026145	6.45404350339918	6.49701387714544	6.32613218688595
"15162"	5.6835631877579	5.61497454671508	5.51017258653093	5.70847645165562	5.69311331299222	5.58444072574746	5.44571797843468	5.7146936906477	5.55743249937581	5.62395715502534
"320398"	10.0198886252449	10.6129808388779	9.8140502234663	9.91142755695384	10.0106870481374	9.86032678059775	9.57179210000983	10.7328272996544	10.0449351897344	10.3561819364866
"69101"	8.1154937858434	8.34940035945294	7.76125044209245	7.71963554547155	7.98537146924028	8.18446440116647	8.60400998455259	7.73416976842649	8.04097770657264	8.08398131016517
"107723"	6.9279304811399	7.04344770413986	7.02429435618896	7.30703106239905	7.26325865355652	7.28912359968713	6.85747978360914	7.53189831551789	7.35573062170529	7.49919370380832
"16451"	6.53893218051665	6.27158231701365	6.42047032842774	6.32780425958257	6.32816084493257	6.22480231463852	6.2770431690721	6.30841851717363	6.44086682763725	6.18660209583258
"18829"	5.68833964224119	5.68220476388896	5.70163632681881	5.56113851768263	5.76390174748894	5.98994464203483	6.0100660306771	5.76574893991201	5.75502875032169	5.65659147088288
"109275"	6.24236272105923	6.18381004294098	6.24358292092444	6.23849837594398	6.19171868730671	6.2948465148326	6.65984786397367	6.32575462472378	6.15867199720988	6.30382816850622
"207182"	5.59910241670145	5.55307179688643	5.60279886505305	5.56574743891262	5.53990424641585	5.52655630981072	5.6598268473164	5.54187684464145	5.4397805479407	5.47879109325031
"15184"	7.51730152123855	7.70178096858337	6.94203018327527	7.35415352958381	7.43919245696437	7.57570567769759	7.99836124751983	7.42917543818874	7.54276960344118	7.79993292819162
"213027"	6.56441909729158	6.31361697653581	6.42279084553686	6.79234439066789	6.84829293423601	6.6202334757211	7.18536077521051	6.71636451634549	6.43999341854981	6.76090599340423
"320528"	5.7507306345688	5.79064363088062	5.73318422499228	5.73741545924121	5.69073040277154	5.77492632823601	5.78360494193511	5.77149197823061	5.65103551989522	5.60537533945801
"227292"	6.39393984103368	6.55318086045683	6.35803254787376	6.39694522551317	6.42480695101205	6.92396654243587	6.80231694590186	6.4883863186693	6.54457123073914	6.64593348573523
"225875"	5.58511303508922	5.53019127378616	5.67109580938682	5.57324475865035	5.62285560139621	5.6557139185175	5.57518721413107	5.80949025010612	5.79319814921754	5.48444383251356
"100045484"	5.85153346168914	5.58319389415361	5.51667725575589	5.76557110500227	5.72778867740753	5.5068989337093	5.63408770924906	5.8533218355716	5.50898434503047	5.47512507934964
"71777"	6.2285676634528	6.25693659874818	5.99323685357933	5.97905367543665	6.25112405859386	6.08159519858694	6.1424380471143	5.97387231217016	6.38250974436307	6.21751692786509
"74238"	5.93293796532888	6.00103575569161	6.11460475008005	5.86672027940426	5.82033357903619	6.03631687701992	5.62761511120703	5.96219912834049	6.22905799791713	6.00504136602491
"171388"	5.97375410418828	6.0667889195757	5.95343725958253	5.87137715359727	6.08407835289471	6.30667368015025	6.30769569916741	6.20978882172474	6.2827014631715	6.21947398601474
"244059"	6.58784691303081	6.63926448000202	6.58023464510082	6.5430564480286	6.54182632252484	6.57654795480228	6.25756134523013	6.83374755059962	6.55481910757393	6.3897937311077
"234413"	6.03034080707433	6.01117913145856	5.86133088313341	5.90402862739937	5.98301437010958	5.74406443284111	5.71390457816348	6.11703617813225	5.67587489617601	5.6446043542692
"77480"	7.06456289438263	7.17878706386201	6.98948500828425	7.02556983048822	6.95101152619358	6.99670041481755	6.84532056938303	7.03883006441837	7.14565138273539	6.97636133851555
"67020"	7.80052277522739	7.77838704612036	7.53261290472509	7.59427646176475	7.77743978311876	7.89198091792064	7.97156301774941	7.87857288517042	7.73232191972344	7.88053229996924
"72693"	5.50167612609409	5.64539952059623	5.62916982444623	5.69926584272009	5.49163110683384	5.59456551067165	5.70022909009852	5.56658935578538	5.78987269199679	5.65709096042767
"57911"	5.84608410922148	5.60069434660705	5.41691656135225	5.55137195872024	5.79823950684722	5.6060026671695	5.66745776408944	5.69163128980931	5.59036078405839	5.70660720258572
"75302"	5.79373883347348	6.16293369543903	6.35216280385983	6.02435293629304	5.66749198095324	6.12584871404098	6.3896075776463	5.65318544899686	6.00997175315392	6.20448204163009
"666387"	5.66396205891023	5.83982542320594	5.93932497976399	5.96298996885052	5.59621967650916	5.87137455396873	6.13995550619252	5.88677273877697	5.84373065195966	5.99192936771904
"638892"	9.69894899643259	9.45982406089355	9.88789049701113	8.98092113834626	9.55054330505965	9.08978585158146	9.39623069430427	9.14507932139109	9.36264844408779	9.15040319792235
"12631"	6.5740170408794	6.58031297539448	6.35668649608862	6.65784188693617	6.34288660894186	6.75428464762467	6.52331619429303	6.28998157071423	6.21853751789683	6.29710196468221
"74365"	6.42069656336774	6.36009928848158	6.43474459317757	6.31050891775244	6.52903625217411	6.26014330339971	6.0210347861777	6.51859798073889	6.5812501258445	6.50983169547816
"217304"	5.47930784623195	5.5100793603718	5.72019268745767	5.56040770840961	5.71113728540772	5.69407195862853	5.53533210118581	5.63922200877092	5.40886846746819	5.72135060379333
"100041343"	5.48652320494017	5.68396966121534	5.78392829144938	5.64727119829626	5.42626735656321	5.60288157132333	5.80272028775615	5.41318664997501	5.77702315718626	5.75530242035511
"13396"	5.61158150906409	5.46650319628514	5.49260980491202	5.58748156576781	5.6331017686143	5.52849763077713	5.43773099480075	5.58805143971777	5.48779122248489	5.51999082921141
"383770"	6.30707070137699	6.20026270242734	6.29241474073719	5.80329455060614	5.73973447033192	5.86204761777262	6.3503870121316	5.73996463827163	6.24706654681904	6.37012424955763
"227298"	9.27411577695598	9.36447908436807	8.94933292989763	8.54502254576988	8.74547666073711	9.28532008810368	9.44866722234611	9.08430526686505	9.28371817005522	9.25469663149481
"77634"	6.756860931529	6.74519919621801	6.8464722690088	6.99361000648797	6.85346034079059	6.64370925562438	6.43277379197992	6.94748786016248	6.97626797916749	6.83955985354855
"11906"	7.28578689800739	7.24986564491912	7.0907669175486	7.36436605994933	7.18421025457036	6.87011189897298	6.68807413453529	7.47084253388012	6.91223371652667	6.8235248850683
"433261"	6.5070551747822	6.46433734436461	6.70585730585425	6.2011996218489	5.94699129384347	6.18817333480375	6.36190041470405	5.83987385112689	6.77105124359144	6.37398941638052
